input_seq_id;hit_num;accession_id;definition
40_plasma_Chelyabinsk;93;MH623523;Human immunodeficiency virus isolate ML-PDR-2-007 pol protein-like (pol) gene, partial sequence
40_plasma_Chelyabinsk;94;OP441659;"HIV-1 isolate 1317000242 from Russia nonfunctional pol protein (pol) gene, partial sequence; and gag protein (gag) gene, partial cds"
40_plasma_Chelyabinsk;95;ON367697;HIV-1 isolate HIV1_2017_94_KG from Russia pol protein (pol) gene, partial cds
40_plasma_Chelyabinsk;96;MG321825;HIV-1 isolate 2548645P001ProRT_B from Thailand pol protein (pol) gene, partial cds
40_plasma_Chelyabinsk;97;MG321889;HIV-1 isolate 2545617P001ProRT_B from Thailand pol protein (pol) gene, partial cds
40_plasma_Chelyabinsk;98;MK720302;HIV-1 isolate CIRCB_HDF_012 from Cameroon pol protein (pol) gene, partial cds
40_plasma_Chelyabinsk;99;MH623635;Human immunodeficiency virus isolate ML-PDR-2-130 pol protein-like (pol) gene, partial sequence
40_plasma_Chelyabinsk;100;OP441649;HIV-1 isolate 1317000232 from Russia pol protein (pol) and gag protein (gag) genes, partial cds
41_plasma_Chelyabinsk;1;ON653572;HIV-1 isolate HIV1_2018_93_VN from Russia pol protein (pol) gene, partial cds
41_plasma_Chelyabinsk;2;MG321789;HIV-1 isolate 2546848P001ProRT_B from Thailand pol protein (pol) gene, partial cds
41_plasma_Chelyabinsk;3;ON653503;HIV-1 isolate HIV1_2018_104_LO from Russia pol protein (pol) gene, partial cds
41_plasma_Chelyabinsk;4;MH623923;Human immunodeficiency virus isolate TH-PDR-3-029 pol protein-like (pol) gene, partial sequence
41_plasma_Chelyabinsk;5;AY589919;HIV-1 isolate 02ZA.DR70 from South Africa nonfunctional pol protein (pol) gene, partial sequence
41_plasma_Chelyabinsk;6;FJ199809;HIV-1 isolate PS402 from South Africa pol protein (pol) gene, partial cds
41_plasma_Chelyabinsk;7;MH623915;Human immunodeficiency virus isolate TH-PDR-3-021 pol protein-like (pol) gene, partial sequence
41_plasma_Chelyabinsk;8;AY589933;HIV-1 isolate 03ZA.DR94 from South Africa nonfunctional pol protein (pol) gene, partial sequence
41_plasma_Chelyabinsk;9;MH623569;Human immunodeficiency virus isolate ML-PDR-2-055 pol protein-like (pol) gene, partial sequence
41_plasma_Chelyabinsk;10;AY589911;HIV-1 isolate 02ZA.DR59 from South Africa nonfunctional pol protein (pol) gene, partial sequence
41_plasma_Chelyabinsk;11;MH623606;Human immunodeficiency virus isolate ML-PDR-2-100 pol protein-like (pol) gene, partial sequence
41_plasma_Chelyabinsk;12;EF450004;HIV-1 isolate 5870795 from Switzerland pol protein (pol) gene, partial cds
41_plasma_Chelyabinsk;13;KF374867;HIV-1 isolate 11RU10520 from Russia pol protein (pol) gene, partial cds
41_plasma_Chelyabinsk;14;MK510024;HIV-1 isolate HIV1_Arch17_2015 from Russia pol protein (pol) gene, partial cds
41_plasma_Chelyabinsk;15;MK931682;HIV-1 isolate RU_ERS_0660_2015 from Russia pol protein (pol) and gag protein (gag) genes, partial cds
41_plasma_Chelyabinsk;16;EF449989;HIV-1 isolate 5808332 from Switzerland pol protein (pol) gene, partial cds
41_plasma_Chelyabinsk;17;MH623535;Human immunodeficiency virus isolate ML-PDR-2-019 pol protein-like (pol) gene, partial sequence
41_plasma_Chelyabinsk;18;KU143051;HIV-1 isolate PMB151_POL_60 from United Kingdom pol protein (pol) gene, partial cds
41_plasma_Chelyabinsk;19;EF449910;HIV-1 isolate 5234204 from Switzerland pol protein (pol) gene, partial cds
41_plasma_Chelyabinsk;20;MK245706;HIV-1 isolate 462_TAJ from Tajikistan pol protein (pol) gene, partial cds
41_plasma_Chelyabinsk;21;KX692158;HIV-1 isolate CH32 from Switzerland pol protein (pol) and gag protein (gag) genes, partial cds
41_plasma_Chelyabinsk;22;KX692013;HIV-1 isolate CH19 from Switzerland pol protein (pol) and gag protein (gag) genes, partial cds
41_plasma_Chelyabinsk;23;MK245670;HIV-1 isolate 364_TAJ from Tajikistan pol protein (pol) gene, partial cds
41_plasma_Chelyabinsk;24;KJ499557;HIV-1 isolate RU_KZN013 from Russia pol protein (pol) gene, partial cds
41_plasma_Chelyabinsk;25;MK931642;HIV-1 isolate RU_ERS_0529_2015 from Russia pol protein (pol) and gag protein (gag) genes, partial cds
41_plasma_Chelyabinsk;26;MK589458;HIV-1 isolate KRS1827 from Russia pol protein (pol) and gag protein (gag) genes, partial cds
41_plasma_Chelyabinsk;27;MH623490;Human immunodeficiency virus isolate ML-PDR-1-005 pol protein-like (pol) gene, partial sequence
41_plasma_Chelyabinsk;28;KM247291;HIV-1 isolate RU_IRK_546_1999 from Russia pol protein (pol) gene, partial cds >gi|700588763|gb|KM247299.1| HIV-1 isolate RU_IRK_555_1999 from Russia pol protein (pol) gene, partial cds
41_plasma_Chelyabinsk;29;KF720944;HIV-1 isolate AM013_2009 from Armenia pol protein (pol) gene, partial cds
41_plasma_Chelyabinsk;30;JX290209;HIV-1 isolate 10RU6010 from Russia pol protein (pol) gene, partial cds
41_plasma_Chelyabinsk;31;MW115498;HIV-1 isolate SUR026 from Russia pol protein (pol) and gag protein (gag) genes, partial cds
41_plasma_Chelyabinsk;32;HM345536;HIV-1 isolate 01MOSR from Russia pol protein (pol) gene, partial cds
41_plasma_Chelyabinsk;33;EF589041;"HIV-1 isolate 02KZYUZ300425 from Kazakhstan gag protein (gag) and pol protein (pol) genes, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
41_plasma_Chelyabinsk;34;EF119508;HIV-1 isolate No2985 from Russia pol protein (pol) gene, partial cds
41_plasma_Chelyabinsk;35;KX530767;HIV-1 isolate 324628 from Russia pol protein (pol) gene, partial cds
41_plasma_Chelyabinsk;36;KF374894;HIV-1 isolate 12RU191c from Russia pol protein (pol) gene, partial cds
41_plasma_Chelyabinsk;37;KF374856;HIV-1 isolate 11RU9750 from Russia pol protein (pol) gene, partial cds
41_plasma_Chelyabinsk;38;KC509796;HIV-1 isolate RU_IRK082 from Russia pol protein (pol) gene, partial cds
41_plasma_Chelyabinsk;39;EU345673;HIV-1 isolate IR62B from Russia pol protein (pol) gene, partial cds
41_plasma_Chelyabinsk;40;MK931814;HIV-1 isolate RU_ERS_1470_2007 from Russia pol protein (pol) and gag protein (gag) genes, partial cds
41_plasma_Chelyabinsk;41;MH623492;Human immunodeficiency virus isolate ML-PDR-1-007 pol protein-like (pol) gene, partial sequence
41_plasma_Chelyabinsk;42;MF124851;HIV-1 isolate SHL050 from Russia pol protein (pol) gene, partial cds
41_plasma_Chelyabinsk;43;KF374904;HIV-1 isolate 12RU521n from Russia pol protein (pol) gene, partial cds
41_plasma_Chelyabinsk;44;MW115510;HIV-1 isolate SUR046 from Russia pol protein (pol) and gag protein (gag) genes, partial cds
41_plasma_Chelyabinsk;45;HQ161925;HIV-1 isolate SML087 from Russia pol protein (pol) gene, partial cds
41_plasma_Chelyabinsk;46;EF449880;HIV-1 isolate 5192708 from Switzerland pol protein (pol) gene, partial cds
41_plasma_Chelyabinsk;47;AY589896;HIV-1 isolate 02ZA.DR41 from South Africa pol protein (pol) gene, partial cds
41_plasma_Chelyabinsk;48;MK931573;HIV-1 isolate RU_ERS_0319_2007 from Russia pol protein (pol) and gag protein (gag) genes, partial cds
41_plasma_Chelyabinsk;49;MH330349;HIV-1 isolate BLG033 from Russia, complete genome
41_plasma_Chelyabinsk;50;MK002502;HIV-1 isolate 32_Krasnoyarsk from Russia pol protein (pol) gene, partial cds
41_plasma_Chelyabinsk;51;MH494286;HIV-1 isolate MnObl_73 from Belarus pol protein (pol) gene, partial cds
41_plasma_Chelyabinsk;52;MF403212;HIV-1 isolate A1_0716391855885417 from Spain pol protein (pol) gene, partial cds
41_plasma_Chelyabinsk;53;KX662386;HIV-1 isolate UK_A1_36 from United Kingdom pol protein (pol) and gag protein (gag) genes, partial cds
41_plasma_Chelyabinsk;54;KX692210;HIV-1 isolate CH45 from Switzerland pol protein (pol) and gag protein (gag) genes, partial cds
41_plasma_Chelyabinsk;55;KM247300;HIV-1 isolate RU_IRK_556_1999 from Russia pol protein (pol) gene, partial cds
41_plasma_Chelyabinsk;56;KM247298;HIV-1 isolate RU_IRK_554_1999 from Russia pol protein (pol) gene, partial cds
41_plasma_Chelyabinsk;57;KM247292;HIV-1 isolate RU_IRK_548_1999 from Russia pol protein (pol) gene, partial cds
41_plasma_Chelyabinsk;58;KF374925;HIV-1 isolate 12RU45p from Russia pol protein (pol) gene, partial cds
41_plasma_Chelyabinsk;59;KF374892;HIV-1 isolate 12RU184c from Russia pol protein (pol) gene, partial cds
41_plasma_Chelyabinsk;60;KC509783;HIV-1 isolate RU_IRK035 from Russia pol protein (pol) gene, partial cds
41_plasma_Chelyabinsk;61;JX290208;HIV-1 isolate 10RU5836 from Russia pol protein (pol) gene, partial cds
41_plasma_Chelyabinsk;62;FJ822101;HIV-1 isolate 47 from Russia pol protein (pol) gene, partial cds
41_plasma_Chelyabinsk;63;MK931561;HIV-1 isolate RU_ERS_0303_2007 from Russia pol protein (pol) and gag protein (gag) genes, partial cds
41_plasma_Chelyabinsk;64;MK510047;HIV-1 isolate HIV1_Arch68_2017 from Russia pol protein (pol) gene, partial cds
41_plasma_Chelyabinsk;65;KR233365;HIV-1 isolate KRD030 from Russia pol protein (pol) gene, partial cds
41_plasma_Chelyabinsk;66;KJ722094;HIV-1 isolate RU_NNG549 from Russia pol protein (pol) gene, partial cds
41_plasma_Chelyabinsk;67;KC509798;HIV-1 isolate RU_IRK088 from Russia pol protein (pol) gene, partial cds
41_plasma_Chelyabinsk;68;MK931853;HIV-1 isolate RU_ERS_1688_2008 from Russia pol protein (pol) and gag protein (gag) genes, partial cds
41_plasma_Chelyabinsk;69;MK931837;HIV-1 isolate RU_ERS_1612_2007 from Russia pol protein (pol) and gag protein (gag) genes, partial cds
41_plasma_Chelyabinsk;70;MK931614;HIV-1 isolate RU_ERS_0409_2014 from Russia pol protein (pol) and gag protein (gag) genes, partial cds
41_plasma_Chelyabinsk;71;KX692025;HIV-1 isolate CH20 from Switzerland pol protein (pol) and gag protein (gag) genes, partial cds
41_plasma_Chelyabinsk;72;KR233392;HIV-1 isolate VLD021 from Russia pol protein (pol) gene, partial cds
41_plasma_Chelyabinsk;73;MN317576;HIV-1 isolate HIV1_Arch96_2018 from Russia pol protein (pol) gene, partial cds
41_plasma_Chelyabinsk;74;MH666481;HIV-1 isolate MOW128486 from Russia pol protein (pol) and gag protein (gag) genes, partial cds
41_plasma_Chelyabinsk;75;HE657456;HIV-1 M:A Mn-12-A partial gag-pol gene for polyprotein, protease and reverse transcriptase region, genomic RNA
41_plasma_Chelyabinsk;76;OP330438;HIV-1 isolate RES_1338 from Belarus pol protein (pol) gene, partial cds
41_plasma_Chelyabinsk;77;HF679236;HIV-1 M:A1 Mn17A1 partial gag-pol gene for polyprotein, protease and reverse transcriptase region
41_plasma_Chelyabinsk;78;JX141215;HIV-1 isolate NNo294/RU from Russia pol protein (pol) gene, partial cds
41_plasma_Chelyabinsk;79;EF450011;HIV-1 isolate 10371527 from Switzerland pol protein (pol) gene, partial cds
41_plasma_Chelyabinsk;80;MH667159;HIV-1 isolate MOW29257 from Russia pol protein (pol) and gag protein (gag) genes, partial cds
41_plasma_Chelyabinsk;81;MT369980;HIV-1 isolate RU_ERS_1100_2016 from Russia, complete genome
41_plasma_Chelyabinsk;82;HE657493;HIV-1 M:A Mg-1-A partial gag-pol gene for polyprotein, protease and reverse transcriptase region, genomic RNA
41_plasma_Chelyabinsk;83;MK932007;HIV-1 isolate RU_ERS_2500_2017 from Russia pol protein (pol) and gag protein (gag) genes, partial cds
41_plasma_Chelyabinsk;84;MK931767;HIV-1 isolate RU_ERS_0951_2015 from Russia pol protein (pol) and gag protein (gag) genes, partial cds
41_plasma_Chelyabinsk;85;MK589654;HIV-1 isolate KRS6191 from Russia pol protein (pol) and gag protein (gag) genes, partial cds
41_plasma_Chelyabinsk;86;MK589604;HIV-1 isolate KRS5731 from Russia pol protein (pol) and gag protein (gag) genes, partial cds
41_plasma_Chelyabinsk;87;KJ722119;HIV-1 isolate RU_NNG576 from Russia pol protein (pol) gene, partial cds
41_plasma_Chelyabinsk;88;MK029262;HIV-1 isolate 18912 from Russia pol protein (pol) gene, partial cds
41_plasma_Chelyabinsk;89;OM856664;HIV-1 isolate Oryol.5807 from Russia pol protein (pol) gene, partial cds
41_plasma_Chelyabinsk;90;KJ499587;HIV-1 isolate RU_KZN046 from Russia pol protein (pol) gene, partial cds
41_plasma_Chelyabinsk;91;MK589597;HIV-1 isolate KRS5723 from Russia pol protein (pol) and gag protein (gag) genes, partial cds
41_plasma_Chelyabinsk;92;MK589452;HIV-1 isolate KRS1400 from Russia pol protein (pol) and gag protein (gag) genes, partial cds
41_plasma_Chelyabinsk;93;MK931813;HIV-1 isolate RU_ERS_1469_2007 from Russia pol protein (pol) and gag protein (gag) genes, partial cds
41_plasma_Chelyabinsk;94;MH666523;HIV-1 isolate MOW136495 from Russia pol protein (pol) and gag protein (gag) genes, partial cds
41_plasma_Chelyabinsk;95;KY235847;HIV-1 isolate 13UZ42 from Uzbekistan pol protein (pol) gene, partial cds
41_plasma_Chelyabinsk;96;KM190962;HIV-1 strain MnObl-81 from Belarus pol protein (pol) gene, partial cds
41_plasma_Chelyabinsk;97;KC254628;HIV-1 isolate IRK055 from Russia pol protein (pol) gene, partial cds
41_plasma_Chelyabinsk;98;KC254620;HIV-1 isolate IRK040 from Russia pol protein (pol) gene, partial cds
41_plasma_Chelyabinsk;99;KX692226;HIV-1 isolate CH6 from Switzerland pol protein (pol) and gag protein (gag) genes, partial cds
41_plasma_Chelyabinsk;100;KX691980;HIV-1 isolate CH16 from Switzerland pol protein (pol) and gag protein (gag) genes, partial cds
42_plasma_Chelyabinsk;1;MN317577;HIV-1 isolate HIV1_Arch98_2018 from Russia pol protein (pol) gene, partial cds
42_plasma_Chelyabinsk;2;MH330346;HIV-1 isolate ARH068 from Russia, complete genome
42_plasma_Chelyabinsk;3;MK510070;HIV-1 isolate HIV1_Arch48_2018 from Russia pol protein (pol) gene, partial cds
42_plasma_Chelyabinsk;4;EF589041;"HIV-1 isolate 02KZYUZ300425 from Kazakhstan gag protein (gag) and pol protein (pol) genes, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
42_plasma_Chelyabinsk;5;MH543108;HIV-1 isolate 294_TAJ from Tajikistan pol protein (pol) gene, partial cds
42_plasma_Chelyabinsk;6;MK510073;HIV-1 isolate HIV1_Arch51_2018 from Russia pol protein (pol) gene, partial cds
42_plasma_Chelyabinsk;7;MK245671;HIV-1 isolate 380_TAJ from Tajikistan pol protein (pol) gene, partial cds
42_plasma_Chelyabinsk;8;AY829212;"HIV-1 isolate 02UZ0672 from Uzbekistan gag protein (gag) and pol protein (pol) genes, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
42_plasma_Chelyabinsk;9;AY829208;"HIV-1 isolate 02UZ740 from Uzbekistan gag protein (gag) and pol protein (pol) genes, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
42_plasma_Chelyabinsk;10;AY829203;"HIV-1 isolate 02UZ652 from Uzbekistan gag protein (gag) and pol protein (pol) genes, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
42_plasma_Chelyabinsk;11;JX290235;HIV-1 isolate 10RU72m from Russia pol protein (pol) gene, partial cds
42_plasma_Chelyabinsk;12;KY238350;HIV-1 isolate PRM_068_PRRT from Russia pol protein (pol) and gag protein (gag) genes, partial cds
42_plasma_Chelyabinsk;13;JQ292898;"HIV-1 isolate RU_915_1038 from Russia gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
42_plasma_Chelyabinsk;14;EF589040;"HIV-1 isolate 02KZYUZ300413 from Kazakhstan gag protein (gag) and pol protein (pol) genes, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
42_plasma_Chelyabinsk;15;EF589039;"HIV-1 isolate 02KZPAV300497 from Kazakhstan gag protein (gag) and pol protein (pol) genes, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
42_plasma_Chelyabinsk;16;AY829211;"HIV-1 isolate 02UZ0667 from Uzbekistan gag protein (gag) and pol protein (pol) genes, partial cds; and vif protein (vif), vpr protein (vpr), and vpu protein (vpu) genes, complete cds"
42_plasma_Chelyabinsk;17;AY829206;"HIV-1 isolate 02UZ698 from Uzbekistan gag protein (gag) and pol protein (pol) genes, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
42_plasma_Chelyabinsk;18;MH330373;HIV-1 isolate MRK063 from Russia, complete genome
42_plasma_Chelyabinsk;19;KF374871;HIV-1 isolate 11RU11913 from Russia pol protein (pol) gene, partial cds
42_plasma_Chelyabinsk;20;HE657538;HIV-1 M:A Gr-15-A partial gene for polyprotein, protease and reverse transcriptase region, genomic RNA
42_plasma_Chelyabinsk;21;HE657482;HIV-1 M:A Gr-5-A partial gag-pol gene for polyprotein, protease and reverse transcriptase region, genomic RNA
42_plasma_Chelyabinsk;22;MH330352;HIV-1 isolate BLG041 from Russia, complete genome
42_plasma_Chelyabinsk;23;KY235849;HIV-1 isolate 13UZ56 from Uzbekistan pol protein (pol) gene, partial cds
42_plasma_Chelyabinsk;24;MG211639;HIV-1 isolate 16Tomsk2277 from Russia pol protein (pol) gene, partial cds
42_plasma_Chelyabinsk;25;KF374857;HIV-1 isolate 11RU9755 from Russia pol protein (pol) gene, partial cds
42_plasma_Chelyabinsk;26;KF374856;HIV-1 isolate 11RU9750 from Russia pol protein (pol) gene, partial cds
42_plasma_Chelyabinsk;27;EF122560;HIV-1 isolate 04CNLN69 from China gag protein (gag) and pol protein (pol) genes, partial cds
42_plasma_Chelyabinsk;28;DQ823361;HIV-1 strain 01UAKV254 from Ukraine, partial genome
42_plasma_Chelyabinsk;29;AY829209;"HIV-1 isolate 02UZ0659 from Uzbekistan gag protein (gag) and pol protein (pol) genes, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
42_plasma_Chelyabinsk;30;AY829205;"HIV-1 isolate 02UZ694 from Uzbekistan gag protein (gag) and pol protein (pol) genes, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
42_plasma_Chelyabinsk;31;MG799048;HIV-1 isolate KYR_Osh83 from Kyrgyzstan pol protein (pol) gene, partial cds
42_plasma_Chelyabinsk;32;MK245663;HIV-1 isolate 348_TAJ from Tajikistan pol protein (pol) gene, partial cds
42_plasma_Chelyabinsk;33;KY238331;HIV-1 isolate MSK_SK_009_PRRT from Russia pol protein (pol) and gag protein (gag) genes, partial cds
42_plasma_Chelyabinsk;34;KM190962;HIV-1 strain MnObl-81 from Belarus pol protein (pol) gene, partial cds
42_plasma_Chelyabinsk;35;MK294987;HIV-1 isolate HIV46_VNov2015 from Russia pol protein (pol) gene, partial cds
42_plasma_Chelyabinsk;36;MH330353;HIV-1 isolate BLG043 from Russia, complete genome
42_plasma_Chelyabinsk;37;MK245670;HIV-1 isolate 364_TAJ from Tajikistan pol protein (pol) gene, partial cds
42_plasma_Chelyabinsk;38;MH543111;HIV-1 isolate 318_TAJ from Tajikistan pol protein (pol) gene, partial cds
42_plasma_Chelyabinsk;39;KY235847;HIV-1 isolate 13UZ42 from Uzbekistan pol protein (pol) gene, partial cds
42_plasma_Chelyabinsk;40;EF589044;"HIV-1 isolate 02KZPAV300502 from Kazakhstan nonfunctional gag protein (gag) gene, partial sequence; pol protein (pol) gene, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
42_plasma_Chelyabinsk;41;EF589043;"HIV-1 isolate 02KZPAV300480 from Kazakhstan gag protein (gag) and pol protein (pol) genes, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
42_plasma_Chelyabinsk;42;DQ823365;HIV-1 strain 01UAOD10 from Ukraine, partial genome
42_plasma_Chelyabinsk;43;MH330358;HIV-1 isolate IRK014 from Russia, complete genome
42_plasma_Chelyabinsk;44;KF374862;HIV-1 isolate 11RU9900 from Russia pol protein (pol) gene, partial cds
42_plasma_Chelyabinsk;45;HE657525;HIV-1 M:A MnObl-24-A partial gag-pol gene for polyprotein, protease and reverse transcriptase region, genomic RNA
42_plasma_Chelyabinsk;46;HE657510;HIV-1 M:A MnObl-09-A partal gag-pol gene for polyprotein, protease and reverse transcriptase region, genomic RNA
42_plasma_Chelyabinsk;47;HE657487;HIV-1 M:A Gr-10-A partial gag-pol gene for polyprotein, protease and reverse transcriptase region, genomic RNA
42_plasma_Chelyabinsk;48;HE657480;HIV-1 M:A Gr-2-A partial gag-pol gene for polyprotein, protease and reverse transcriptase region, genomic RNA
42_plasma_Chelyabinsk;49;HE577617;HIV-1 M:A MnObl-05-A-BY partial gag-pol gene for polyprotein, protease and reverse transcriptase region, genomic RNA
42_plasma_Chelyabinsk;50;MG799030;HIV-1 isolate KYR_Osh37 from Kyrgyzstan pol protein (pol) gene, partial cds
42_plasma_Chelyabinsk;51;KF374922;HIV-1 isolate 12RU36p from Russia pol protein (pol) gene, partial cds
42_plasma_Chelyabinsk;52;JX290219;HIV-1 isolate 10RU6602 from Russia pol protein (pol) gene, partial cds
42_plasma_Chelyabinsk;53;HE657477;HIV-1 M:A Gr-14-A partial gag-pol gene for polyprotein, protease and reverse transcriptase region, genomic RNA
42_plasma_Chelyabinsk;54;HE657468;HIV-1 M:A Br-5-A partial gag-pol gene for polyprotein, protease and reverse transcriptase region, genomic RNA
42_plasma_Chelyabinsk;55;DQ823359;HIV-1 strain 01UAPol293 from Ukraine, partial genome
42_plasma_Chelyabinsk;56;MH330349;HIV-1 isolate BLG033 from Russia, complete genome
42_plasma_Chelyabinsk;57;MG902951;HIV-1 isolate ARH011 from Russia, complete genome
42_plasma_Chelyabinsk;58;KY235843;HIV-1 isolate 13UZ20 from Uzbekistan pol protein (pol) gene, partial cds
42_plasma_Chelyabinsk;59;KF374911;HIV-1 isolate 12RU603n from Russia pol protein (pol) gene, partial cds
42_plasma_Chelyabinsk;60;HE657493;HIV-1 M:A Mg-1-A partial gag-pol gene for polyprotein, protease and reverse transcriptase region, genomic RNA
42_plasma_Chelyabinsk;61;JQ292893;"HIV-1 isolate RUA001 from Russia gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
42_plasma_Chelyabinsk;62;DQ823360;HIV-1 strain 01UAPol303 from Ukraine, partial genome
42_plasma_Chelyabinsk;63;AY500393;HIV-1 isolate 03RU20-06-13 from Russia, complete genome
42_plasma_Chelyabinsk;64;MG798949;HIV-1 isolate KYR_Bishkek42 from Kyrgyzstan pol protein (pol) gene, partial cds
42_plasma_Chelyabinsk;65;KY235853;HIV-1 isolate 15UZ14 from Uzbekistan pol protein (pol) gene, partial cds
42_plasma_Chelyabinsk;66;KX640150;HIV-1 isolate Tyumen39 from Russia pol protein (pol) gene, partial cds
42_plasma_Chelyabinsk;67;KF374859;HIV-1 isolate 11RU9834 from Russia pol protein (pol) gene, partial cds
42_plasma_Chelyabinsk;68;HF679246;HIV-1 M:A1 Mn-28A1 partial gag-pol gene for polyprotein, protease and reverse transcriptase region
42_plasma_Chelyabinsk;69;HE657481;HIV-1 M:A Gr-4-A partial gag-pol gene for polyprotein, protease and reverse transcriptase region, genomic RNA
42_plasma_Chelyabinsk;70;KY235852;HIV-1 isolate 13UZ68 from Uzbekistan pol protein (pol) gene, partial cds
42_plasma_Chelyabinsk;71;HF679217;HIV-1 M:A1 MnObl-45A1 partial gag-pol gene for polyprotein, protease and reverse transcriptase region
42_plasma_Chelyabinsk;72;JX290233;HIV-1 isolate 10RU58m from Russia pol protein (pol) gene, partial cds
42_plasma_Chelyabinsk;73;MH330356;HIV-1 isolate BLG051 from Russia, complete genome
42_plasma_Chelyabinsk;74;MH330348;HIV-1 isolate BLG032 from Russia, complete genome
42_plasma_Chelyabinsk;75;MG799049;HIV-1 isolate KYR_Osh84 from Kyrgyzstan pol protein (pol) gene, partial cds
42_plasma_Chelyabinsk;76;KU749400;HIV-1 isolate DEMA111UA008 from Ukraine, partial genome
42_plasma_Chelyabinsk;77;HE657486;HIV-1 M:A Gr-11-A partial gag-pol gene for polyprotein, protease and reverse transcriptase region, genomic RNA
42_plasma_Chelyabinsk;78;JQ292899;"HIV-1 isolate RU_915_1041 from Russia gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
42_plasma_Chelyabinsk;79;MH543067;HIV-1 isolate 147_TAJ from Tajikistan pol protein (pol) gene, partial cds
42_plasma_Chelyabinsk;80;MG799038;HIV-1 isolate KYR_Osh52 from Kyrgyzstan pol protein (pol) gene, partial cds
42_plasma_Chelyabinsk;81;KY235845;HIV-1 isolate 13UZ39 from Uzbekistan pol protein (pol) gene, partial cds
42_plasma_Chelyabinsk;82;JX290218;HIV-1 isolate 10RU6587 from Russia pol protein (pol) gene, partial cds
42_plasma_Chelyabinsk;83;MG798967;HIV-1 isolate KYR_Bishkek85 from Kyrgyzstan pol protein (pol) gene, partial cds
42_plasma_Chelyabinsk;84;JX290236;HIV-1 isolate 10RU73m from Russia pol protein (pol) gene, partial cds
42_plasma_Chelyabinsk;85;MT334931;HIV-1 isolate RU_ERS_1028_2016 from Russia, complete genome
42_plasma_Chelyabinsk;86;HE657449;HIV-1 M:A Gom-16-A partial gag-pol gene for polyprotein, protease and reverse trancriptase region, genomic RNA
42_plasma_Chelyabinsk;87;HF679209;HIV-1 M:A1 MnObl-66A1 partial gag-pol gene for polyprotein, protease and reverse transcriptase region
42_plasma_Chelyabinsk;88;JF683763;HIV-1 isolate CY213 from Cyprus, partial genome
42_plasma_Chelyabinsk;89;HF679220;HIV-1 M:A1 MnObl-36A1 partial gag-pol gene for polyprotein, protease and reverse transcriptase region
42_plasma_Chelyabinsk;90;HE657518;HIV-1 M:A MnObl-32-A partial ag-pol gene for polyprotein, protease and reverse transcriptase region, genomic RNA
42_plasma_Chelyabinsk;91;LN600135;HIV-1 M:A1 Br-40A1 partial gag-pol gene for polyprotein, protease and reverse transcriptase region
42_plasma_Chelyabinsk;92;MG799028;HIV-1 isolate KYR_Osh32 from Kyrgyzstan pol protein (pol) gene, partial cds
